yr_released,race,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,felony,max_sentence
2015,White,3,Aggravated Misdemeanor,Drug,Drug Possession,Discharged - Expiration of Sentence,Unknown,0,0,0,False,2.0
2015,White,3,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,0,1,0,True,10.0
2015,White,3,D Felony,Property,Burglary,Parole Granted,5JD,1,1,0,True,5.0
2015,White,2,Serious Misdemeanor,Public Order,OWI,Discharged - Expiration of Sentence,Unknown,0,0,0,False,1.0
2015,White,4,B Felony,Drug,Trafficking,Parole Granted,2JD,1,0,0,True,50.0
2015,White,2,C Felony,Violent,Sex,Released to Special Sentence,3JD,1,1,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,5JD,0,1,0,True,10.0
2015,White,3,D Felony,Drug,Drug Possession,Discharged - Expiration of Sentence,2JD,0,0,0,True,5.0
2015,White,2,Aggravated Misdemeanor,Drug,Drug Possession,Discharged - Expiration of Sentence,Unknown,0,0,0,False,2.0
2015,White,2,D Felony,Violent,Murder/Manslaughter,Paroled to Detainer - Iowa,7JD,0,0,0,True,5.0
2015,White,3,D Felony,Drug,Drug Possession,Parole Granted,5JD,0,0,0,True,5.0
2015,Black,2,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,Unknown,1,1,0,False,2.0
2015,Black,2,B Felony,Other,Other Criminal,Paroled to Detainer - U.S. Marshall,1JD,0,1,0,True,50.0
2015,White,2,Aggravated Misdemeanor,Public Order,Traffic,Parole Granted,8JD,0,1,0,False,2.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,3JD,1,1,0,False,2.0
2015,White,2,C Felony,Violent,Assault,Parole Granted,4JD,0,1,0,True,10.0
2015,White,2,D Felony,Property,Forgery/Fraud,Parole Granted,1JD,0,1,0,True,5.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,2JD,0,1,0,True,50.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,1JD,1,0,0,True,50.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,5JD,0,0,0,True,10.0
2015,Black,2,D Felony,Property,Forgery/Fraud,Paroled to Detainer - Out of State,7JD,1,1,1,True,5.0
2015,White,2,C Felony,Property,Theft,Parole Granted,5JD,1,1,0,True,10.0
2015,Black,3,C Felony,Drug,Trafficking,Parole Granted,5JD,0,0,1,True,10.0
2015,White,2,D Felony,Public Order,Other Public Order,Parole Granted,1JD,1,0,0,True,5.0
2015,White,2,C Felony,Property,Burglary,Parole Granted,2JD,1,1,0,True,10.0
2015,White,2,D Felony,Property,Forgery/Fraud,Parole Granted,1JD,1,0,1,True,5.0
2015,White,2,D Felony,Drug,Other Drug,Parole Granted,6JD,0,0,1,True,5.0
2015,White,2,B Felony,Other,Other Criminal,Parole Granted,2JD,1,1,1,True,50.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,2JD,0,0,1,True,10.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,4JD,1,0,0,True,5.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,1JD,0,1,0,True,10.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,4JD,1,1,0,True,10.0
2015,White,2,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,7JD,1,1,0,True,5.0
2015,White,2,D Felony,Other,Other Criminal,Parole Granted,2JD,1,1,1,True,5.0
2015,Black,3,D Felony,Property,Forgery/Fraud,Parole Granted,1JD,1,0,0,True,5.0
2015,Black,2,C Felony,Drug,Trafficking,Parole Granted,7JD,1,0,0,True,10.0
2015,White,2,D Felony,Violent,Assault,Discharged - Expiration of Sentence,Unknown,0,1,0,True,5.0
2015,Black,2,B Felony,Property,Arson,Parole Granted,1JD,0,0,0,True,50.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,7JD,0,0,1,True,10.0
2015,White,2,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,Unknown,0,0,0,True,5.0
2015,Hispanic,2,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,5JD,1,1,0,True,10.0
2015,White,4,D Felony,Public Order,OWI,Parole Granted,1JD,0,0,0,True,5.0
2015,White,4,C Felony,Drug,Trafficking,Parole Granted,8JD,0,0,0,True,10.0
2015,White,2,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,Unknown,1,1,0,True,5.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,3JD,0,0,0,True,10.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,8JD,1,0,1,True,10.0
2015,American Native,2,D Felony,Public Order,OWI,Parole Granted,6JD,1,0,0,True,5.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,5JD,0,1,0,True,5.0
2015,White,3,D Felony,Violent,Assault,Parole Granted,Unknown,0,1,1,True,5.0
2015,White,2,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,5JD,0,0,1,False,2.0
2015,White,2,D Felony,Property,Burglary,Discharged - Expiration of Sentence,Unknown,0,1,0,True,5.0
2015,White,3,B Felony,Drug,Trafficking,Parole Granted,5JD,0,0,0,True,50.0
2015,Black,2,C Felony,Drug,Trafficking,Parole Granted,5JD,0,1,0,True,10.0
2015,Black,2,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,5JD,0,1,0,True,10.0
2015,White,2,Aggravated Misdemeanor,Property,Theft,Parole Granted,1JD,0,0,1,False,2.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,5JD,0,0,1,True,10.0
2015,Hispanic,2,C Felony,Property,Burglary,Paroled to Detainer - INS,Unknown,0,1,0,True,10.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,5JD,1,0,0,True,5.0
2015,White,2,D Felony,Property,Burglary,Parole Granted,4JD,0,1,1,True,5.0
2015,White,2,C Felony,Violent,Robbery,Parole Granted,7JD,0,1,0,True,10.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,0,1,0,True,10.0
2015,White,2,D Felony,Violent,Assault,Parole Granted,8JD,1,1,0,True,5.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,Unknown,0,0,0,True,10.0
2015,White,2,C Felony,Violent,Sex,Released to Special Sentence,7JD,1,1,0,True,10.0
2015,White,2,D Felony,Violent,Assault,Parole Granted,8JD,0,1,0,True,5.0
2015,White,3,D Felony,Property,Theft,Parole Granted,5JD,0,0,0,True,5.0
2015,Black,2,D Felony,Drug,Drug Possession,Parole Granted,5JD,0,1,0,True,5.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,5JD,1,0,0,True,10.0
2015,Black,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,1JD,0,1,0,True,10.0
2015,White,2,Felony - Enhanced,Drug,Trafficking,Parole Granted,1JD,0,0,0,True,10.0
2015,Black,2,Aggravated Misdemeanor,Violent,Other Violent,Discharged - Expiration of Sentence,5JD,1,1,0,False,2.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,2JD,0,1,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,2JD,1,0,0,True,10.0
2015,White,2,Aggravated Misdemeanor,Property,Theft,Paroled to Detainer - Out of State,5JD,0,1,1,False,2.0
2015,Black,2,D Felony,Violent,Assault,Parole Granted,5JD,1,0,0,True,5.0
2015,White,2,C Felony,Violent,Assault,Parole Granted,2JD,0,0,0,True,10.0
2015,White,2,Aggravated Misdemeanor,Drug,Drug Possession,Discharged - Expiration of Sentence,Unknown,0,1,1,False,2.0
2015,Hispanic,3,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,Unknown,0,1,0,True,5.0
2015,White,2,Felony - Enhanced,Drug,Trafficking,Parole Granted,Unknown,0,0,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,8JD,0,1,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,1JD,1,1,0,True,10.0
2015,White,2,D Felony,Drug,Drug Possession,Paroled w/Immediate Discharge,Unknown,1,1,0,True,5.0
2015,Black,4,Felony - Enhanced,Other,Other Criminal,Paroled w/Immediate Discharge,1JD,0,0,0,True,10.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,5JD,1,0,0,True,50.0
2015,Black,2,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,Unknown,0,1,0,False,2.0
2015,White,2,D Felony,Drug,Trafficking,Parole Granted,1JD,1,0,0,True,5.0
2015,White,3,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,Unknown,0,1,1,False,2.0
2015,White,3,Aggravated Misdemeanor,Property,Theft,Parole Granted,2JD,0,0,1,False,2.0
2015,White,4,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,0,0,1,True,10.0
2015,White,2,D Felony,Public Order,OWI,Parole Granted,5JD,0,0,1,True,5.0
2015,White,3,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,1,0,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,7JD,0,0,0,True,10.0
2015,White,2,Sex Offender,Violent,Sex,Parole Granted,8JD,0,0,0,False,10.0
2015,White,2,D Felony,Public Order,Weapons,Parole Granted,5JD,0,0,0,True,5.0
2015,White,3,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,1,0,1,True,5.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,Unknown,0,0,0,False,2.0
2015,White,4,B Felony,Drug,Trafficking,Released to Special Sentence,8JD,0,0,0,True,50.0
2015,White,3,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,Unknown,0,1,0,False,2.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,5JD,0,0,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,5JD,1,0,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,1JD,1,0,1,True,10.0
2015,White,2,C Felony,Violent,Sex,Discharged - Expiration of Sentence,Unknown,0,1,0,True,10.0
2015,White,2,Felony - Enhanced,Drug,Trafficking,Parole Granted,Unknown,0,1,1,True,10.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,5JD,0,0,1,True,10.0
2015,White,2,D Felony,Public Order,OWI,Parole Granted,5JD,1,1,0,True,5.0
2015,Black,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,2JD,1,1,0,False,2.0
2015,White,2,D Felony,Public Order,OWI,Parole Granted,6JD,0,0,0,True,5.0
2015,Black,2,Aggravated Misdemeanor,Property,Theft,Parole Granted,1JD,0,0,1,False,2.0
2015,White,2,D Felony,Property,Burglary,Parole Granted,2JD,1,1,0,True,5.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,5JD,1,1,0,False,2.0
2015,White,3,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,5JD,0,0,0,False,2.0
2015,Black,2,D Felony,Public Order,OWI,Parole Granted,1JD,1,1,0,True,5.0
2015,Black,2,C Felony,Property,Theft,Parole Granted,1JD,0,0,0,True,10.0
2015,White,2,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,1,1,0,True,5.0
2015,Black,4,Aggravated Misdemeanor,Public Order,Traffic,Parole Granted,5JD,0,0,0,False,2.0
2015,White,2,C Felony,Property,Theft,Parole Granted,2JD,0,0,0,True,10.0
2015,White,2,Felony - Enhanced,Drug,Trafficking,Parole Granted,1JD,0,1,0,True,10.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,8JD,1,0,1,True,5.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,Unknown,0,0,1,True,10.0
2015,Black,2,C Felony,Property,Burglary,Parole Granted,6JD,1,1,0,True,10.0
2015,White,2,D Felony,Property,Theft,Parole Granted,7JD,0,0,0,True,5.0
2015,Hispanic,3,D Felony,Property,Theft,Parole Granted,7JD,0,1,0,True,5.0
2015,White,2,C Felony,Violent,Sex,Released to Special Sentence,Unknown,0,0,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,Unknown,0,0,0,True,10.0
2015,White,2,D Felony,Property,Theft,Parole Granted,4JD,0,1,0,True,5.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,7JD,0,1,0,True,10.0
2015,Black,3,D Felony,Property,Burglary,Discharged - Expiration of Sentence,6JD,0,1,0,True,5.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,3JD,1,1,0,False,2.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,0,1,0,True,10.0
2015,White,2,C Felony,Violent,Robbery,Parole Granted,8JD,0,1,0,True,10.0
2015,Hispanic,2,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,5JD,1,1,0,True,10.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,3JD,1,0,0,True,5.0
2015,White,2,D Felony,Property,Burglary,Parole Granted,6JD,1,1,0,True,5.0
2015,White,2,Aggravated Misdemeanor,Drug,Drug Possession,Discharged - Expiration of Sentence,Unknown,1,1,0,False,2.0
2015,White,2,D Felony,Public Order,OWI,Parole Granted,4JD,1,0,0,True,5.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,5JD,1,0,0,True,50.0
2015,Black,2,Felony - Enhanced,Drug,Trafficking,Parole Granted,Unknown,0,0,0,True,10.0
2015,White,3,D Felony,Drug,Drug Possession,Parole Granted,8JD,0,0,0,True,5.0
2015,White,2,Sex Offender,Violent,Sex,Released to Special Sentence,5JD,1,1,0,False,10.0
2015,White,2,Aggravated Misdemeanor,Drug,Drug Possession,Paroled w/Immediate Discharge,2JD,0,0,0,False,2.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,5JD,0,0,1,True,50.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,1JD,0,0,1,True,10.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,5JD,0,1,0,True,5.0
2015,Black,2,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,5JD,1,1,0,True,5.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,5JD,1,1,0,True,50.0
2015,White,2,C Felony,Property,Burglary,Parole Granted,Unknown,0,1,0,True,10.0
2015,Hispanic,4,Simple Misdemeanor,Public Order,Other Public Order,Paroled to Detainer - INS,Unknown,0,1,0,False,0.83
2015,White,2,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,1JD,1,1,0,False,2.0
2015,Hispanic,2,D Felony,Public Order,Other Public Order,Parole Granted,3JD,0,0,0,True,5.0
2015,White,2,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,Unknown,1,1,0,False,2.0
2015,White,2,D Felony,Property,Burglary,Paroled to Detainer - U.S. Marshall,Unknown,0,1,0,True,5.0
2015,White,3,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,5JD,0,0,0,False,2.0
2015,White,2,C Felony,Violent,Assault,Discharged - Expiration of Sentence,Unknown,0,1,0,True,10.0
2015,White,2,D Felony,Violent,Assault,Parole Granted,2JD,0,1,0,True,5.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Released to Special Sentence,8JD,1,0,0,True,10.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,5JD,0,1,0,True,5.0
2015,White,3,D Felony,Property,Theft,Parole Granted,1JD,0,0,1,True,5.0
2015,White,2,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,Unknown,0,1,1,False,2.0
2015,White,2,C Felony,Property,Burglary,Parole Granted,1JD,0,1,1,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,5JD,1,0,0,True,10.0
2015,White,2,C Felony,Property,Burglary,Parole Granted,1JD,1,1,1,True,10.0
2015,White,3,C Felony,Drug,Trafficking,Parole Granted,8JD,0,0,0,True,10.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,Unknown,0,1,0,False,2.0
2015,Black,2,B Felony,Violent,Murder/Manslaughter,Paroled to Detainer - Out of State,5JD,1,1,0,True,50.0
2015,White,3,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,1JD,0,1,0,False,2.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,1JD,0,1,0,True,50.0
2015,White,4,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,0,0,0,True,10.0
2015,White,2,D Felony,Property,Burglary,Parole Granted,7JD,0,1,0,True,5.0
2015,Black,2,C Felony,Property,Theft,Parole Granted,5JD,1,1,0,True,10.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,Unknown,0,1,0,True,10.0
2015,White,2,C Felony,Property,Burglary,Parole Granted,1JD,1,1,0,True,10.0
2015,White,4,D Felony,Drug,Drug Possession,Parole Granted,2JD,1,0,1,True,5.0
2015,Black,2,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,Unknown,1,1,0,True,5.0
2015,Black,2,Felony - Enhanced,Drug,Trafficking,Discharged - Expiration of Sentence,Unknown,0,0,0,True,10.0
2015,Black,2,D Felony,Property,Burglary,Paroled w/Immediate Discharge,Unknown,1,1,0,True,5.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,8JD,0,1,0,False,2.0
2015,White,2,D Felony,Drug,Drug Possession,Parole Granted,5JD,1,1,0,True,5.0
2015,White,2,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,0,0,0,True,10.0
2015,White,2,D Felony,Public Order,OWI,Parole Granted,6JD,0,1,0,True,5.0
2015,White,3,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,3JD,1,0,0,False,2.0
2015,Black,2,D Felony,Drug,Trafficking,Parole Granted,7JD,1,1,0,True,5.0
2015,Black,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,5JD,0,1,0,False,2.0
2015,White,4,Felony - Enhanced,Drug,Trafficking,Parole Granted,Unknown,0,0,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,6JD,0,0,0,True,10.0
2015,White,3,D Felony,Public Order,OWI,Parole Granted,3JD,1,1,1,True,5.0
2015,White,2,D Felony,Property,Theft,Parole Granted,1JD,0,1,0,True,5.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,0,1,1,True,10.0
2015,White,3,D Felony,Public Order,Weapons,Parole Granted,5JD,0,0,0,True,5.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,1,1,0,True,10.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,2JD,0,1,0,True,10.0
2015,Black,2,C Felony,Property,Theft,Parole Granted,2JD,1,1,1,True,10.0
2015,White,2,D Felony,Public Order,Weapons,Parole Granted,8JD,0,0,0,True,5.0
2015,White,2,D Felony,Drug,Other Drug,Parole Granted,6JD,0,0,0,True,5.0
2015,White,1,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,0,1,0,True,10.0
2015,White,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,5JD,1,1,0,True,10.0
2015,Black,2,D Felony,Violent,Assault,Discharged - Expiration of Sentence,Unknown,1,1,0,True,5.0
2015,White,2,D Felony,Property,Burglary,Discharged - Expiration of Sentence,Unknown,1,1,0,True,5.0
2015,Black,2,Felony - Enhanced,Other,Other Criminal,Parole Granted,1JD,0,0,0,True,10.0
2015,White,3,Aggravated Misdemeanor,Property,Burglary,Parole Granted,5JD,0,1,0,False,2.0
2015,White,2,B Felony,Drug,Trafficking,Parole Granted,8JD,1,0,0,True,50.0
2015,White,2,Sex Offender,Violent,Sex,Released to Special Sentence,1JD,0,0,0,False,10.0
2015,Black,2,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,1JD,0,1,0,True,10.0
2015,American Native,2,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,Unknown,0,1,0,True,5.0
2015,White,3,Sex Offender,Violent,Sex,Released to Special Sentence,4JD,0,0,0,False,10.0
2015,White,3,D Felony,Public Order,OWI,Parole Granted,1JD,0,0,0,True,5.0
2015,White,3,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,4JD,1,0,0,False,2.0
2015,White,4,Felony - Enhanced,Drug,Trafficking,Parole Granted,5JD,1,0,0,True,10.0
2015,White,2,D Felony,Property,Burglary,Discharged - Expiration of Sentence,Unknown,0,1,0,True,5.0
2015,White,4,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,Unknown,0,0,0,False,2.0
2015,White,2,B Felony,Violent,Assault,Parole Granted,Unknown,0,1,0,True,50.0
2015,White,2,C Felony,Property,Theft,Parole Granted,2JD,0,1,1,True,10.0
2015,Hispanic,2,Aggravated Misdemeanor,Property,Theft,Paroled w/Immediate Discharge,4JD,0,1,0,False,2.0
2015,Black,2,C Felony,Violent,Robbery,Parole Granted,Unknown,0,1,0,True,10.0
2015,White,2,C Felony,Drug,Other Drug,Parole Granted,Unknown,0,1,0,True,10.0
2015,White,3,Aggravated Misdemeanor,Violent,Assault,Parole Granted,2JD,1,1,0,False,2.0
2015,White,2,Aggravated Misdemeanor,Public Order,OWI,Paroled w/Immediate Discharge,Unknown,0,0,1,False,2.0
2015,White,3,Felony - Enhanced,Drug,Trafficking,Parole Granted,8JD,1,0,0,True,10.0
2015,White,2,C Felony,Property,Theft,Parole Granted,5JD,0,1,0,True,10.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,2JD,0,1,0,False,2.0
2015,American Native,2,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,Unknown,0,1,0,False,2.0
2015,Black,2,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,Unknown,0,1,0,False,2.0
2015,White,2,D Felony,Property,Burglary,Parole Granted,5JD,0,1,0,True,5.0
2015,Black,2,C Felony,Violent,Other Violent,Discharged - Expiration of Sentence,7JD,1,0,0,True,10.0
2015,Hispanic,2,B Felony,Drug,Trafficking,Parole Granted,3JD,1,1,0,True,50.0
2015,White,2,C Felony,Violent,Other Violent,Parole Granted,2JD,1,1,0,True,10.0
2015,White,2,B Felony,Drug,Trafficking,Paroled w/Immediate Discharge,Unknown,0,0,0,True,50.0
2015,White,2,D Felony,Other,Other Criminal,Released to Special Sentence,7JD,1,0,0,True,5.0
2015,Hispanic,2,D Felony,Violent,Assault,Parole Granted,8JD,0,1,0,True,5.0
2015,White,2,D Felony,Violent,Assault,Parole Granted,8JD,0,1,0,True,5.0
2015,White,2,D Felony,Property,Theft,Discharged - Expiration of Sentence,Unknown,0,1,0,True,5.0
2015,Black,2,C Felony,Violent,Kidnap,Discharged - Expiration of Sentence,Unknown,0,1,0,True,10.0
2015,Hispanic,2,Felony - Enhanced,Other,Other Criminal,Paroled w/Immediate Discharge,3JD,1,1,0,True,10.0
2015,American Native,2,D Felony,Violent,Assault,Discharged - Expiration of Sentence,Unknown,0,1,0,True,5.0
2015,White,2,C Felony,Violent,Kidnap,Parole Granted,8JD,0,1,0,True,10.0
2015,White,2,C Felony,Property,Arson,Parole Granted,2JD,0,1,0,True,10.0
2015,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,5JD,0,1,0,False,2.0
2015,White,2,C Felony,Drug,Trafficking,Parole Granted,8JD,0,0,0,True,10.0
2015,Black,2,D Felony,Property,Theft,Parole Granted,6JD,0,0,0,True,5.0
2015,White,2,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,4JD,0,0,0,False,2.0
2015,White,2,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,1JD,1,1,0,True,5.0
2015,Black,2,Aggravated Misdemeanor,Public Order,Weapons,Discharged - Expiration of Sentence,5JD,0,0,0,False,2.0
2015,White,2,D Felony,Drug,Other Drug,Parole Granted,3JD,0,0,1,True,5.0
2015,White,2,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged - Expiration of Sentence,Unknown,0,1,0,False,2.0
